date,time,sda_read,sda_write,sda1_read,sda1_write,sda2_read,sda2_write,sda5_read,sda5_write,sda6_read,sda6_write,sda7_read,sda7_write,sda8_read,sda8_write,sda9_read,sda9_write,sda10_read,sda10_write,sda11_read,sda11_write,sda12_read,sda12_write
2018-05-31,23:08:05,246.37,164.82,0.47,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,118.93,9.75,0.13,0.00,126.39,155.03
2018-05-31,23:08:08,246.29,164.77,0.47,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,118.89,9.75,0.13,0.00,126.34,154.98
2018-05-31,23:08:10,246.21,164.73,0.47,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,118.85,9.75,0.13,0.00,126.30,154.94
2018-05-31,23:08:13,246.13,164.68,0.47,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,118.81,9.76,0.13,0.00,126.26,154.89
2018-05-31,23:08:16,246.05,164.63,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,118.77,9.75,0.13,0.00,126.22,154.85
2018-05-31,23:08:18,245.97,164.62,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,118.73,9.75,0.13,0.00,126.18,154.82
2018-05-31,23:08:21,245.88,164.56,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,118.70,9.75,0.13,0.00,126.14,154.78
2018-05-31,23:08:24,245.80,164.52,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,118.66,9.75,0.13,0.00,126.09,154.73
2018-05-31,23:08:27,245.72,164.47,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,118.62,9.75,0.13,0.00,126.05,154.68
2018-05-31,23:08:29,245.64,164.41,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,118.58,9.74,0.13,0.00,126.01,154.63
2018-05-31,23:08:32,245.56,164.36,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,118.54,9.74,0.13,0.00,125.97,154.58
2018-05-31,23:08:35,245.48,164.31,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,118.50,9.74,0.13,0.00,125.93,154.53
2018-05-31,23:08:37,245.40,164.26,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,118.46,9.73,0.13,0.00,125.89,154.48
2018-05-31,23:08:40,245.32,164.24,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,118.42,9.74,0.13,0.00,125.85,154.46
2018-05-31,23:08:43,245.25,164.21,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,118.38,9.75,0.13,0.00,125.81,154.43
2018-05-31,23:08:45,245.17,164.18,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,118.34,9.75,0.13,0.00,125.77,154.39
2018-05-31,23:08:48,245.09,164.14,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,118.31,9.74,0.13,0.00,125.73,154.43
2018-05-31,23:08:51,245.01,164.21,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,118.27,9.74,0.13,0.00,125.69,154.43
2018-05-31,23:08:53,244.93,164.23,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,118.23,9.74,0.13,0.00,125.65,154.46
2018-05-31,23:08:56,244.85,164.21,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,118.19,9.74,0.13,0.00,125.61,154.43
2018-05-31,23:08:59,244.77,164.17,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,118.15,9.74,0.13,0.00,125.57,154.39
2018-05-31,23:09:01,244.69,164.12,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,118.11,9.74,0.13,0.00,125.53,154.34
2018-05-31,23:09:04,244.61,166.90,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,118.07,9.74,0.13,0.00,125.49,157.14
2018-05-31,23:09:07,244.53,166.88,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,118.04,9.73,0.13,0.00,125.45,157.10
2018-05-31,23:09:09,244.45,166.85,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,118.00,9.74,0.13,0.00,125.40,157.07
2018-05-31,23:09:12,244.37,166.80,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,117.96,9.73,0.13,0.00,125.36,157.02
2018-05-31,23:09:15,244.29,166.80,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,117.92,9.74,0.13,0.00,125.32,157.02
2018-05-31,23:09:17,244.24,166.75,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,117.88,9.74,0.13,0.00,125.32,156.97
2018-05-31,23:09:20,244.17,166.70,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,117.85,9.74,0.13,0.00,125.28,156.92
2018-05-31,23:09:23,244.16,166.66,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,117.81,9.73,0.13,0.00,125.43,156.89
2018-05-31,23:09:25,244.20,166.61,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,117.77,9.73,0.13,0.00,125.39,156.84
2018-05-31,23:09:28,247.73,166.67,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,121.35,9.73,0.13,0.00,125.35,156.96
2018-05-31,23:09:31,247.67,166.75,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,121.31,9.73,0.13,0.00,125.36,156.99
2018-05-31,23:09:33,247.70,168.49,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,121.28,9.73,0.13,0.00,125.38,158.81
2018-05-31,23:09:36,247.62,168.52,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,121.24,9.73,0.13,0.00,125.34,158.75
2018-05-31,23:09:39,247.54,168.51,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,121.20,9.73,0.13,0.00,125.30,158.75
2018-05-31,23:09:41,247.46,168.47,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,121.16,9.73,0.13,0.00,125.26,158.70
2018-05-31,23:09:44,247.38,171.67,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,121.12,9.73,0.13,0.00,125.22,161.93
2018-05-31,23:09:47,247.30,171.64,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,121.08,9.73,0.13,0.00,125.18,161.87
2018-05-31,23:09:49,247.22,171.59,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,121.04,9.73,0.13,0.00,125.14,161.82
2018-05-31,23:09:52,247.16,171.54,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,121.00,9.72,0.13,0.00,125.16,161.77
2018-05-31,23:09:55,247.49,171.49,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,120.98,9.73,0.13,0.00,125.53,161.72
2018-05-31,23:09:57,247.60,171.44,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,120.95,9.73,0.13,0.00,125.61,161.73
2018-05-31,23:10:00,247.52,171.44,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,120.91,9.72,0.13,0.00,125.57,161.68
2018-05-31,23:10:03,247.44,171.39,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,120.87,9.72,0.13,0.00,125.53,161.70
2018-05-31,23:10:05,247.36,171.42,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,120.83,9.72,0.13,0.00,125.49,161.66
2018-05-31,23:10:08,247.28,171.37,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,120.79,9.72,0.13,0.00,125.46,161.62
2018-05-31,23:10:11,247.21,171.33,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,120.75,9.72,0.13,0.00,125.42,161.57
2018-05-31,23:10:13,247.13,172.22,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,120.71,9.72,0.13,0.00,125.39,162.95
2018-05-31,23:10:16,247.06,172.66,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,120.67,9.72,0.13,0.00,125.35,162.90
2018-05-31,23:10:19,247.17,172.62,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,120.63,9.72,0.13,0.00,125.50,162.86
2018-05-31,23:10:21,247.09,172.56,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,120.60,9.72,0.13,0.00,125.46,162.81
2018-05-31,23:10:24,247.01,172.51,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,120.56,9.71,0.13,0.00,125.42,162.76
2018-05-31,23:10:27,246.93,172.46,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,120.52,9.71,0.13,0.00,125.38,162.70
2018-05-31,23:10:29,246.85,172.41,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,120.48,9.71,0.13,0.00,125.34,162.66
2018-05-31,23:10:32,246.77,172.36,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,120.44,9.71,0.13,0.00,125.30,162.61
2018-05-31,23:10:35,246.69,172.30,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,120.40,9.71,0.13,0.00,125.26,162.55
2018-05-31,23:10:37,246.61,172.25,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,120.36,9.70,0.13,0.00,125.22,162.51
2018-05-31,23:10:40,246.53,172.22,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,120.32,9.71,0.13,0.00,125.18,162.47
2018-05-31,23:10:43,246.45,172.17,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,120.28,9.71,0.13,0.00,125.13,162.43
2018-05-31,23:10:45,246.37,172.13,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,120.24,9.71,0.13,0.00,125.09,162.38
2018-05-31,23:10:48,246.29,172.08,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,120.20,9.71,0.13,0.00,125.05,162.34
2018-05-31,23:10:51,246.23,172.04,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,120.17,9.71,0.13,0.00,125.20,162.29
2018-05-31,23:10:54,246.48,171.99,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,120.14,9.71,0.13,0.00,125.31,162.25
2018-05-31,23:10:56,246.61,171.94,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,120.10,9.70,0.13,0.00,125.48,162.19
2018-05-31,23:10:59,246.53,173.12,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,120.06,9.70,0.13,0.00,125.44,163.38
2018-05-31,23:11:02,246.45,173.06,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,120.02,9.70,0.13,0.00,125.39,163.32
2018-05-31,23:11:04,246.37,173.01,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,119.98,9.70,0.13,0.00,125.35,163.27
2018-05-31,23:11:07,246.29,172.95,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,119.94,9.69,0.13,0.00,125.31,163.22
2018-05-31,23:11:10,246.21,172.91,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,119.90,9.70,0.13,0.00,125.27,163.17
2018-05-31,23:11:12,246.13,172.86,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,119.87,9.70,0.13,0.00,125.23,163.12
2018-05-31,23:11:15,246.05,172.80,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,119.83,9.70,0.13,0.00,125.19,163.06
2018-05-31,23:11:18,245.97,172.75,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,119.79,9.70,0.13,0.00,125.15,163.02
2018-05-31,23:11:20,245.89,172.71,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.02,119.75,9.70,0.13,0.00,125.11,162.97
2018-05-31,23:11:23,245.81,172.65,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.02,119.71,9.69,0.13,0.00,125.07,162.92
2018-05-31,23:11:26,245.73,172.60,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.02,119.67,9.69,0.13,0.00,125.03,162.87
2018-05-31,23:11:29,245.65,172.54,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.02,119.63,9.69,0.13,0.00,124.99,162.81
2018-05-31,23:11:31,245.57,172.49,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.02,119.59,9.69,0.13,0.00,124.95,162.76
2018-05-31,23:11:34,245.49,172.43,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.02,119.56,9.68,0.13,0.00,124.91,162.71
2018-05-31,23:11:37,245.41,172.38,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.02,119.52,9.68,0.13,0.00,124.87,162.66
2018-05-31,23:11:39,245.33,172.33,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.02,119.48,9.68,0.13,0.00,124.83,162.61
2018-05-31,23:11:42,245.25,172.28,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.02,119.44,9.68,0.13,0.00,124.78,162.56
2018-05-31,23:11:45,245.17,172.23,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.02,119.40,9.68,0.13,0.00,124.74,162.51
2018-05-31,23:11:48,245.09,172.18,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.02,119.36,9.68,0.13,0.00,124.70,162.46
2018-05-31,23:11:50,245.01,172.13,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.02,119.32,9.68,0.13,0.00,124.67,162.41
2018-05-31,23:11:53,245.73,172.14,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.02,119.75,9.68,0.13,0.00,125.06,162.44
2018-05-31,23:11:56,245.95,172.64,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.02,119.76,9.68,0.13,0.00,125.17,162.93
2018-05-31,23:11:58,245.89,173.10,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.02,119.72,9.68,0.13,0.00,125.41,163.42
2018-05-31,23:12:01,246.08,173.09,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.02,119.70,9.68,0.13,0.00,125.37,163.37
2018-05-31,23:12:04,246.01,173.06,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.02,119.66,9.67,0.13,0.00,125.33,163.37
2018-05-31,23:12:06,245.93,173.04,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.02,119.62,9.67,0.13,0.00,125.29,163.36
2018-05-31,23:12:09,245.85,173.07,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.02,119.58,9.67,0.13,0.00,125.25,163.36
2018-05-31,23:12:12,245.77,173.02,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.02,119.54,9.67,0.13,0.00,125.20,163.31
2018-05-31,23:12:14,245.69,172.97,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.02,119.50,9.67,0.13,0.00,125.16,163.27
2018-05-31,23:12:17,245.61,172.93,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.02,119.46,9.67,0.13,0.00,125.12,163.22
2018-05-31,23:12:20,245.53,172.92,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.02,119.43,9.67,0.13,0.00,125.08,163.20
2018-05-31,23:12:23,245.45,172.98,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.02,119.39,9.67,0.13,0.00,125.04,163.27
2018-05-31,23:12:25,245.37,173.36,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.02,119.35,9.67,0.12,0.00,125.00,163.65
2018-05-31,23:12:28,245.29,173.30,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.02,119.31,9.67,0.12,0.00,124.96,163.86
2018-05-31,23:12:31,245.22,173.84,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.02,119.27,9.66,0.12,0.00,124.92,164.14
2018-05-31,23:12:33,245.14,175.16,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.02,119.23,9.66,0.12,0.00,124.88,165.61
2018-05-31,23:12:36,246.69,175.27,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.02,119.20,9.67,0.12,0.00,126.82,165.57
2018-05-31,23:12:39,248.24,176.89,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.02,119.16,9.67,0.12,0.00,128.56,167.17
2018-05-31,23:12:41,250.26,176.83,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.02,119.12,9.67,0.12,0.00,130.27,167.12
2018-05-31,23:12:44,251.33,176.79,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.02,119.08,9.67,0.12,0.00,131.48,167.09
2018-05-31,23:12:47,252.96,176.97,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.02,119.05,9.89,0.12,0.00,133.15,167.04
2018-05-31,23:12:49,254.19,176.94,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.02,119.02,9.91,0.12,0.00,134.35,166.99
2018-05-31,23:12:52,255.62,176.88,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.02,118.99,9.90,0.12,0.00,136.03,166.94
2018-05-31,23:12:55,258.63,176.83,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.02,118.96,9.90,0.12,0.00,138.91,166.89
2018-05-31,23:12:57,259.60,176.78,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.02,118.92,9.90,0.12,0.00,139.87,166.84
2018-05-31,23:13:00,260.74,177.24,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,118.89,9.90,0.12,0.00,141.15,167.30
2018-05-31,23:13:03,261.95,177.19,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,118.85,9.90,0.12,0.00,142.27,167.29
2018-05-31,23:13:06,263.15,177.20,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,118.82,9.90,0.12,0.00,143.66,167.26
2018-05-31,23:13:08,264.34,177.15,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,118.79,9.91,0.12,0.00,144.92,167.21
2018-05-31,23:13:11,265.88,177.13,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,118.75,9.90,0.12,0.00,146.48,167.18
2018-05-31,23:13:14,267.29,177.08,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,118.71,9.91,0.12,0.00,147.84,167.13
2018-05-31,23:13:16,268.45,177.03,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,118.68,9.91,0.12,0.00,149.08,167.09
2018-05-31,23:13:19,269.60,176.99,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,118.64,9.91,0.12,0.00,150.29,167.04
2018-05-31,23:13:21,270.97,176.94,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,118.60,9.90,0.12,0.00,151.55,166.99
2018-05-31,23:13:24,272.64,179.16,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,118.57,9.92,0.12,0.00,153.09,169.23
2018-05-31,23:13:27,274.27,179.15,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,118.56,9.92,0.12,0.00,154.95,169.18
2018-05-31,23:13:29,274.89,179.12,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,118.52,9.92,0.12,0.00,156.16,169.15
2018-05-31,23:13:32,277.63,179.06,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,118.49,9.92,0.12,0.00,158.18,169.10
2018-05-31,23:13:35,278.38,179.02,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,118.46,9.92,0.12,0.00,159.05,169.06
2018-05-31,23:13:37,279.51,178.97,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,118.42,9.91,0.12,0.00,160.35,169.01
2018-05-31,23:13:40,280.01,178.92,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,118.38,9.91,0.12,0.00,160.62,168.96
2018-05-31,23:13:43,279.93,178.86,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,118.35,9.91,0.12,0.00,160.71,168.91
2018-05-31,23:13:45,281.18,178.85,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.03,118.32,9.90,0.12,0.00,161.84,168.90
2018-05-31,23:13:48,281.09,178.81,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.14,118.29,9.91,0.12,0.00,161.79,170.44
2018-05-31,23:13:51,281.04,185.03,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.14,118.28,9.91,0.12,0.00,161.75,174.96
2018-05-31,23:13:54,280.95,184.99,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.14,118.25,9.91,0.12,0.00,161.70,175.16
2018-05-31,23:13:56,280.89,185.18,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.14,118.23,9.91,0.12,0.00,161.65,175.11
2018-05-31,23:13:59,280.80,185.13,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.14,118.19,9.91,0.12,0.00,161.60,175.06
2018-05-31,23:14:02,280.74,185.08,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.14,118.15,9.90,0.12,0.00,161.58,175.01
2018-05-31,23:14:04,280.65,185.02,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.14,118.11,9.90,0.12,0.00,161.64,174.95
2018-05-31,23:14:07,280.68,184.96,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.14,118.08,9.90,0.12,0.00,161.59,174.90
2018-05-31,23:14:10,280.59,184.92,0.45,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.08,0.00,0.09,0.14,118.04,9.90,0.12,0.00,161.55,174.86
