date,time,sda_read,sda_write,sda1_read,sda1_write,sda2_read,sda2_write,sda5_read,sda5_write,sda6_read,sda6_write,sda7_read,sda7_write,sda8_read,sda8_write,sda9_read,sda9_write,sda10_read,sda10_write,sda11_read,sda11_write,sda12_read,sda12_write
2017-11-02,15:01:39,150.04,298.42,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.70,63.76,20.59,0.06,0.00,85.64,263.08
2017-11-02,15:01:42,150.02,298.40,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.70,63.75,20.59,0.06,0.00,85.63,263.06
2017-11-02,15:01:44,150.00,298.36,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.70,63.75,20.59,0.06,0.00,85.61,263.03
2017-11-02,15:01:47,149.98,298.33,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.69,63.74,20.59,0.06,0.00,85.60,263.00
2017-11-02,15:01:50,149.96,298.28,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.69,63.73,20.59,0.06,0.00,85.59,263.46
2017-11-02,15:01:52,149.94,298.83,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.69,63.72,20.58,0.06,0.00,85.58,263.51
2017-11-02,15:01:55,149.92,298.79,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.69,63.71,20.58,0.06,0.00,85.57,263.48
2017-11-02,15:01:58,149.97,298.76,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.69,63.77,20.58,0.06,0.00,85.56,263.45
2017-11-02,15:02:00,149.95,298.74,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.68,63.76,20.59,0.06,0.00,85.55,263.41
2017-11-02,15:02:03,149.93,298.70,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.68,63.76,20.59,0.06,0.00,85.53,263.38
2017-11-02,15:02:06,149.91,298.70,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.68,63.75,20.59,0.05,0.00,85.52,263.38
2017-11-02,15:02:08,149.89,298.66,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.68,63.74,20.59,0.05,0.00,85.51,263.35
2017-11-02,15:02:11,149.87,298.62,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.68,63.73,20.58,0.05,0.00,85.50,263.31
2017-11-02,15:02:14,149.85,298.58,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.67,63.72,20.58,0.05,0.00,85.49,263.28
2017-11-02,15:02:16,149.83,298.54,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.67,63.71,20.58,0.05,0.00,85.48,263.24
2017-11-02,15:02:19,149.81,298.50,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.67,63.70,20.58,0.05,0.00,85.46,263.21
2017-11-02,15:02:22,149.79,298.47,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.67,63.70,20.58,0.05,0.00,85.45,263.18
2017-11-02,15:02:24,149.77,298.43,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.67,63.69,20.57,0.05,0.00,85.44,263.14
2017-11-02,15:02:27,149.75,298.41,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.66,63.68,20.57,0.05,0.00,85.43,263.13
2017-11-02,15:02:30,149.73,298.37,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.66,63.67,20.57,0.05,0.00,85.42,263.10
2017-11-02,15:02:32,149.71,298.34,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.66,63.66,20.57,0.05,0.00,85.41,263.06
2017-11-02,15:02:35,149.69,298.30,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.66,63.66,20.56,0.05,0.00,85.39,263.03
2017-11-02,15:02:38,149.67,298.26,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.66,63.65,20.56,0.05,0.00,85.38,262.99
2017-11-02,15:02:40,149.65,298.22,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.66,63.64,20.56,0.05,0.00,85.37,262.96
2017-11-02,15:02:43,149.63,298.18,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.65,63.63,20.56,0.05,0.00,85.36,262.93
2017-11-02,15:02:46,149.61,298.21,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.65,63.62,20.56,0.05,0.00,85.35,262.96
2017-11-02,15:02:48,149.59,298.17,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.65,63.62,20.55,0.05,0.00,85.34,262.92
2017-11-02,15:02:51,149.57,298.13,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.65,63.61,20.55,0.05,0.00,85.32,262.89
2017-11-02,15:02:54,149.55,298.09,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.65,63.60,20.55,0.05,0.00,85.31,262.85
2017-11-02,15:02:56,149.53,298.05,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.64,63.59,20.55,0.05,0.00,85.30,262.82
2017-11-02,15:02:59,149.51,298.01,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.64,63.58,20.54,0.05,0.00,85.29,262.78
2017-11-02,15:03:02,149.49,297.98,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.64,63.57,20.54,0.05,0.00,85.28,262.75
2017-11-02,15:03:04,149.47,297.94,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.64,63.56,20.54,0.05,0.00,85.27,262.72
2017-11-02,15:03:07,149.45,297.90,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.64,63.55,20.54,0.05,0.00,85.26,262.68
2017-11-02,15:03:10,149.43,297.86,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.63,63.55,20.53,0.05,0.00,85.24,262.65
2017-11-02,15:03:12,149.41,297.82,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.63,63.54,20.53,0.05,0.00,85.23,262.61
2017-11-02,15:03:15,149.39,297.78,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.63,63.53,20.53,0.05,0.00,85.22,262.59
2017-11-02,15:03:18,149.37,297.75,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.63,63.52,20.53,0.05,0.00,85.21,262.55
2017-11-02,15:03:20,149.35,297.73,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.63,63.51,20.53,0.05,0.00,85.20,262.53
2017-11-02,15:03:23,149.33,297.69,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.62,63.50,20.52,0.05,0.00,85.19,262.50
2017-11-02,15:03:26,149.31,297.67,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.62,63.49,20.52,0.05,0.00,85.17,262.48
2017-11-02,15:03:28,149.29,297.63,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.62,63.49,20.52,0.05,0.00,85.16,262.44
2017-11-02,15:03:31,149.27,297.59,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.62,63.48,20.52,0.05,0.00,85.15,262.41
2017-11-02,15:03:34,149.25,297.55,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.62,63.47,20.52,0.05,0.00,85.14,262.38
2017-11-02,15:03:36,149.23,297.52,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.61,63.46,20.51,0.05,0.00,85.13,262.35
2017-11-02,15:03:39,149.21,297.48,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.61,63.45,20.51,0.05,0.00,85.12,262.31
2017-11-02,15:03:42,149.19,297.44,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.61,63.44,20.51,0.05,0.00,85.11,262.28
2017-11-02,15:03:44,149.17,297.48,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.61,63.43,20.51,0.05,0.00,85.09,262.32
2017-11-02,15:03:47,149.15,297.45,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.61,63.43,20.51,0.05,0.00,85.08,262.29
2017-11-02,15:03:50,149.13,297.44,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.60,63.42,20.51,0.05,0.00,85.07,262.30
2017-11-02,15:03:52,149.11,297.41,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.60,63.42,20.50,0.05,0.00,85.06,262.26
2017-11-02,15:03:55,149.10,297.38,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.60,63.41,20.50,0.05,0.00,85.05,262.26
2017-11-02,15:03:58,149.07,297.37,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.60,63.40,20.50,0.05,0.00,85.04,262.23
2017-11-02,15:04:00,149.05,297.34,0.06,0.00,0.00,0.00,0.03,0.00,0.27,0.04,0.03,0.00,0.03,0.00,0.14,14.60,63.39,20.50,0.05,0.00,85.03,262.20
